,Year,Real GDP,log Real GDP,diff Real GDP,Real Consumption,log Real Consumption,diff real consumption,Real Investment,log Real Investment,diff Real Investment,Real Gov expenditure,Fed Funds,Labor Hours,log Labor Hours,diff Labor Hours,real Wage,log real wage,diff real wage,log price deflator,inflation
66,1976Q2,59.34277112292614,4.083330312844201,0.010160999516902969,30.862853116392287,3.4295532962062416,0.007788786344451903,22.272756389725195,3.103364245039286,0.02421801212649477,12.843507782973544,0.013208333333333332,122.71600000000001,4.809872742563613,0.003984589503417624,0.6247197488950099,-0.4704521315758551,0.010762238824311487,3.441122974534475,0.01001086692411679
67,1976Q3,59.78308986277113,4.090722842752758,0.007392529908556433,31.271738443053184,3.4427147645215874,0.013161468315345815,22.41510149876684,3.109734905759847,0.006370660720560917,12.758489850123317,0.012183333333333332,123.37899999999999,4.8152609187073105,0.005388176143697798,0.6298931259090621,-0.4622051154014781,0.008247016174377009,3.453979567101125,0.012856592566650171
68,1976Q4,60.29137673956262,4.099189087529408,0.008466244776649923,31.58859343936382,3.452796088319818,0.010081323798230457,22.592569582504968,3.117621072683221,0.00788616692337385,12.760934393638172,0.01165,124.685,4.8257905567578625,0.01052963805055196,0.630529324055666,-0.46119561545064763,0.0010094999508304392,3.471717974477274,0.017738407376148846
69,1977Q1,61.438048362936016,4.118029323408729,0.018840235879321376,31.92504050625172,3.4633906707119007,0.010594582392082774,23.1359481519978,3.141387604964066,0.02376653228084491,12.87640243343218,0.012891666666666666,127.066,4.844706636508457,0.018916079750594506,0.6331203570664303,-0.4570947373661095,0.004100878084538129,3.4877114127736024,0.015993438296328488
70,1977Q2,62.61304714819728,4.1369736772871555,0.018944353878426412,32.15965271916074,3.470712645718902,0.007321975007001491,23.917761967924758,3.1746213614912726,0.033233756527206726,13.004943928614495,0.01455,128.428,4.8553684360182,0.010661799509742664,0.6364705173037503,-0.4518171820830112,0.005277555283098312,3.5017061465889574,0.013994733815354987
71,1977Q3,63.709197045508695,4.15432893277647,0.01735525548931438,32.550035739814156,3.482778466651338,0.012065820932436022,24.5413390517036,3.200359003878182,0.025737642386909343,13.045032165832737,0.01628333333333333,129.688,4.865131565839272,0.009763129821072525,0.639683106981177,-0.446782370595265,0.005034811487746205,3.5138115260312897,0.012105379442332254
72,1977Q4,63.960234395498674,4.158261552679155,0.0039326199026854525,32.77163931080726,3.489563486201891,0.006785019550552995,24.66108859800006,3.205226641044109,0.004867637165927086,13.022943937494533,0.016891666666666666,130.293,4.869785760508126,0.004654194668853862,0.6427800938748142,-0.44195261343461184,0.0048297571606531475,3.53517450826586,0.02136298223457045
73,1978Q1,64.41091954022988,4.165283176815065,0.0070216241359100096,33.21551724137931,3.5030171535197927,0.013453667317901541,24.88218390804598,3.214152041673327,0.008925400629217872,13.005747126436784,0.018208333333333333,134.092,4.898526131535676,0.028740371027550005,0.6444252873563219,-0.43939638674173964,0.002556226692872199,3.5496173867804286,0.014442878514568491
74,1978Q2,66.3809389538982,4.19540995132433,0.03012677450926482,33.70083180600592,3.517522519724503,0.014505366204710324,25.811363315945297,3.2508148335654914,0.03666279189216448,13.317355138869306,0.02025,135.216,4.906873499802127,0.008347368266450772,0.644409981672071,-0.4394201379295282,-2.3751187788578765e-05,3.56854629465405,0.018928907873621448
75,1978Q3,67.06684781101839,4.2056898505133455,0.010279899189015396,33.9784290348518,3.5257258831224267,0.008203363397923713,26.28441511631131,3.2689761824092813,0.01816134884378995,13.425014556242548,0.023958333333333325,136.855,4.9189219711729235,0.012048471370796676,0.6494302270773838,-0.4316598742349676,0.007760263694560621,3.5853783198457405,0.01683202519169047
76,1978Q4,67.74167255338804,4.215701537864088,0.010011687350742093,34.209096342987564,3.5324915836446524,0.006765700522225693,26.767374884529698,3.2871837908833803,0.01820760847409897,13.481497581915992,0.025183333333333325,137.832,4.926035552230105,0.007113581057181406,0.652746834755203,-0.4265659205066465,0.00509395372832111,3.605660875363003,0.020282555517262324
77,1979Q1,67.90479240046963,4.218106612345992,0.0024050744819046344,34.52342832746291,3.5416381755209434,0.009146591876290966,26.961255203330133,3.2944008429473395,0.007217052063959173,13.389902871170884,0.02545,138.268,4.92919383084231,0.003158278612205301,0.6558063827516277,-0.42188968184733333,0.004676238659313159,3.623700728088942,0.01803985272593911
78,1979Q2,68.0679272803042,4.220506137169667,0.0023995248236747813,34.78408084596552,3.5491598351646374,0.007521659643694001,27.071938323696415,3.2984977051889635,0.0040968622416239775,13.452622805646715,0.027366666666666664,139.542,4.938365631216174,0.009171800373863448,0.654320987654321,-0.4241572411203169,-0.0022675592729835548,3.6479011973853783,0.024200469296436378
79,1979Q3,68.57827394606718,4.227975778244248,0.007469641074581368,35.19906203802824,3.5610194356020983,0.011859600437460927,27.21873884895754,3.3039056643703058,0.005407959181342292,13.587704541978896,0.03394166666666667,139.836,4.940470307379127,0.0021046761629532895,0.656573380231432,-0.42072081657104093,0.0034364245492759515,3.669543717807194,0.021642520421815803
80,1979Q4,68.83289124668435,4.231681701146024,0.0037059229017755158,35.68389970471948,3.5746995983963004,0.013680162794202033,27.208347930534003,3.303523835425763,-0.0003818289445427503,13.708022621490414,0.03761666666666666,139.484,4.937949899342905,-0.0025204080362222214,0.6627546168860416,-0.411350467581451,0.009370348989589938,3.687929002577941,0.018385284770746857
81,1980Q1,69.25320457831917,4.237769419495963,0.006087718349939486,36.033430553172714,3.58444713402631,0.00974753563000963,27.31550697286831,3.3074545619122464,0.003930726486483405,13.940834783461188,0.031716666666666664,136.933,4.919491755108744,-0.01845814423416048,0.6667728732138918,-0.40530581097578866,0.006044656605662335,3.7087065909136774,0.020777588335736397
82,1980Q2,67.33218423824572,4.209638342818845,-0.028131076677118116,35.73685722493536,3.576182571475777,-0.008264562550532872,25.979124772574927,3.2572933221674742,-0.05016123974477216,14.088384563822657,0.024591666666666664,136.296,4.914828991243241,-0.004662763865503017,0.6678875801972614,-0.4036354127262393,0.001670398249549343,3.732226258617302,0.02351966770362468
